employee_id,entered_at,enter_for,datetime
7792,2020-08-27 13:15:17,meeting,
1279,2020-08-27 16:53:17,call,
8547,2020-08-27 08:00:17,call,
7792,2020-08-27 07:46:17,lunch,
3478,2020-08-27 18:44:17,call,
1279,2020-08-27 14:40:17,suppliement,
7794,2020-08-27 11:08:17,reports,
1279,2020-08-27 16:37:17,payment,
2009,2020-08-27 08:50:17,reports,
7794,2020-08-27 16:16:17,call,
1002,2020-08-27 17:46:17,reports,
1002,2020-08-27 10:47:17,payment,
1279,2020-08-27 08:25:17,reports,
6588,2020-08-27 12:23:17,reports,
1247,2020-08-27 10:20:17,meeting,
2009,2020-08-27 09:44:17,call,
8547,2020-08-27 11:49:17,meeting,
2009,2020-08-27 10:27:17,bathroom,
6588,2020-08-27 11:45:17,call,
6588,2020-08-27 13:19:17,lunch,
8547,2020-08-27 16:12:17,call,
1247,2020-08-27 10:00:17,lunch,
7794,2020-08-27 07:12:17,suppliement,
7792,2020-08-27 07:12:17,bathroom,
1279,2020-08-27 09:12:17,meeting,
1247,2020-08-27 14:37:17,lunch,
3478,2020-08-27 10:15:17,reports,
1247,2020-08-27 14:00:17,reports,
6588,2020-08-27 07:45:17,reports,
7792,2020-08-27 15:51:17,meeting,
1247,2020-08-27 13:16:17,meeting,
7794,2020-08-27 11:54:17,bathroom,
3478,2020-08-27 16:58:17,meeting,
6588,2020-08-27 09:24:17,reports,
3478,2020-08-27 16:29:17,meeting,
3478,2020-08-27 11:01:17,reports,
1279,2020-08-27 17:25:17,meeting,
7794,2020-08-27 14:53:17,reports,
7794,2020-08-27 18:42:17,lunch,
1002,2020-08-27 17:35:17,meeting,
2009,2020-08-27 18:10:17,suppliement,
1279,2020-08-27 09:51:17,call,
7792,2020-08-27 15:33:17,payment,
1279,2020-08-27 08:40:17,suppliement,
7792,2020-08-27 15:50:17,call,
7792,2020-08-27 16:15:17,meeting,
1279,2020-08-27 10:40:17,meeting,
2009,2020-08-27 16:24:17,payment,
7792,2020-08-27 16:09:17,payment,
1279,2020-08-27 15:15:17,call,
2009,2020-08-27 13:03:17,bathroom,
7792,2020-08-27 17:45:17,call,
1247,2020-08-27 17:19:17,call,
8547,2020-08-27 16:16:17,suppliement,
7792,2020-08-27 10:18:17,payment,
7792,2020-08-27 09:22:17,reports,
3478,2020-08-27 11:03:17,bathroom,
7792,2020-08-27 15:10:17,bathroom,
1247,2020-08-27 08:39:17,lunch,
1279,2020-08-27 15:34:17,reports,
6588,2020-08-27 12:10:17,suppliement,
1002,2020-08-27 11:52:17,payment,
1002,2020-08-27 12:19:17,payment,
7794,2020-08-27 14:16:17,bathroom,
8547,2020-08-27 18:10:17,call,
7794,2020-08-27 07:08:17,reports,
8547,2020-08-27 13:44:17,bathroom,
1002,2020-08-27 16:47:17,lunch,
6588,2020-08-27 11:39:17,suppliement,
6588,2020-08-27 14:17:17,suppliement,
1247,2020-08-27 18:19:17,lunch,
2009,2020-08-27 18:05:17,lunch,
7794,2020-08-27 09:39:17,bathroom,
2009,2020-08-27 07:58:17,call,
1279,2020-08-27 08:22:17,payment,
3478,2020-08-27 15:03:17,payment,
7792,2020-08-27 12:40:17,meeting,
7794,2020-08-27 11:05:17,reports,
6588,2020-08-27 14:00:17,suppliement,
1247,2020-08-27 11:04:17,payment,
1002,2020-08-27 09:34:17,bathroom,
1279,2020-08-27 10:25:17,payment,
1002,2020-08-27 10:23:17,reports,
2009,2020-08-27 07:35:17,suppliement,
2009,2020-08-27 18:43:17,bathroom,
7792,2020-08-27 17:01:17,call,
1002,2020-08-27 12:11:17,call,
1279,2020-08-27 11:30:17,meeting,
1002,2020-08-27 18:04:17,payment,
3478,2020-08-27 07:32:17,call,
2009,2020-08-27 13:04:17,call,
1002,2020-08-27 12:46:17,reports,
8547,2020-08-27 16:50:17,meeting,
1279,2020-08-27 12:29:17,call,
7794,2020-08-27 10:51:17,suppliement,
3478,2020-08-27 09:23:17,suppliement,
2009,2020-08-27 14:38:17,meeting,
1279,2020-08-27 16:23:17,suppliement,
1247,2020-08-27 09:10:17,meeting,
3478,2020-08-27 17:10:17,payment,
6588,2020-08-27 14:41:17,lunch,
1002,2020-08-27 07:41:17,bathroom,
1247,2020-08-27 15:57:17,reports,
3478,2020-08-27 14:11:17,payment,
2009,2020-08-27 08:21:17,payment,
1279,2020-08-27 17:33:17,call,
3478,2020-08-27 10:52:17,lunch,
1247,2020-08-27 09:09:17,lunch,
7792,2020-08-27 07:09:17,reports,
7792,2020-08-27 07:37:17,bathroom,
7794,2020-08-27 08:53:17,payment,
1279,2020-08-27 15:32:17,lunch,
1247,2020-08-27 12:20:17,call,
6588,2020-08-27 08:00:17,suppliement,
3478,2020-08-27 08:34:17,payment,
7794,2020-08-27 12:45:17,payment,
1279,2020-08-27 14:24:17,reports,
1247,2020-08-27 10:54:17,bathroom,
1279,2020-08-27 14:17:17,call,
1247,2020-08-27 07:38:17,meeting,
8547,2020-08-27 10:43:17,meeting,
2009,2020-08-27 09:02:17,meeting,
7794,2020-08-27 08:18:17,lunch,
3478,2020-08-27 14:20:17,suppliement,
1279,2020-08-27 12:46:17,lunch,
2009,2020-08-27 12:32:17,call,
3478,2020-08-27 14:11:17,call,
8547,2020-08-27 13:36:17,meeting,
1002,2020-08-27 17:16:17,reports,
6588,2020-08-27 15:46:17,meeting,
1247,2020-08-27 15:46:17,lunch,
1247,2020-08-27 15:19:17,reports,
1247,2020-08-27 08:59:17,suppliement,
3478,2020-08-27 11:25:17,payment,
7794,2020-08-27 11:29:17,payment,
2009,2020-08-27 18:15:17,lunch,
3478,2020-08-27 08:27:17,call,
6588,2020-08-27 08:05:17,lunch,
8547,2020-08-27 12:42:17,bathroom,
8547,2020-08-27 09:42:17,lunch,
8547,2020-08-27 07:26:17,suppliement,
1002,2020-08-27 12:36:17,call,
3478,2020-08-27 07:11:17,suppliement,
6588,2020-08-27 16:47:17,reports,
1002,2020-08-27 18:48:17,lunch,
1247,2020-08-27 11:22:17,call,
3478,2020-08-27 14:14:17,suppliement,
8547,2020-08-27 09:46:17,payment,
2009,2020-08-27 09:44:17,lunch,
1279,2020-08-27 09:22:17,bathroom,
6588,2020-08-27 14:46:17,meeting,
2009,2020-08-27 13:25:17,payment,
3478,2020-08-27 10:53:17,bathroom,
1247,2020-08-27 10:48:17,lunch,
1002,2020-08-27 12:02:17,meeting,
1279,2020-08-27 16:15:17,bathroom,
6588,2020-08-27 10:49:17,bathroom,
1279,2020-08-27 10:10:17,reports,
8547,2020-08-27 08:57:17,bathroom,
1002,2020-08-27 09:54:17,reports,
3478,2020-08-27 10:24:17,meeting,
6588,2020-08-27 10:57:17,reports,
2009,2020-08-27 12:41:17,suppliement,
7792,2020-08-27 14:07:17,payment,
1247,2020-08-27 15:57:17,suppliement,
3478,2020-08-27 12:36:17,reports,
6588,2020-08-27 13:10:17,payment,
2009,2020-08-27 13:36:17,bathroom,
6588,2020-08-27 16:02:17,lunch,
8547,2020-08-27 09:42:17,lunch,
1279,2020-08-27 12:21:17,reports,
2009,2020-08-27 10:13:17,suppliement,
6588,2020-08-27 10:39:17,payment,
1247,2020-08-27 13:09:17,meeting,
2009,2020-08-27 14:00:17,bathroom,
1247,2020-08-27 15:48:17,payment,
7794,2020-08-27 09:36:17,meeting,
3478,2020-08-27 15:26:17,suppliement,
2009,2020-08-27 08:06:17,lunch,
1247,2020-08-27 14:14:17,payment,
8547,2020-08-27 15:53:17,payment,
1247,2020-08-27 08:57:17,call,
2009,2020-08-27 12:48:17,payment,
1247,2020-08-27 10:16:17,reports,
7792,2020-08-27 13:14:17,reports,
7792,2020-08-27 09:48:17,payment,
7794,2020-08-27 11:53:17,meeting,
7792,2020-08-27 13:08:17,bathroom,
1279,2020-08-27 10:19:17,call,
7794,2020-08-27 14:27:17,lunch,
8547,2020-08-27 08:51:17,meeting,
1247,2020-08-27 15:34:17,bathroom,
3478,2020-08-27 11:13:17,suppliement,
8547,2020-08-27 10:17:17,payment,
6588,2020-08-27 07:18:17,payment,
3478,2020-08-27 10:45:17,lunch,
1279,2020-08-27 17:43:17,lunch,
8547,2020-08-27 18:10:17,payment,
1279,2020-08-27 09:12:17,call,
7792,2020-08-27 10:08:17,reports,
8547,2020-08-27 18:07:17,bathroom,
2009,2020-08-27 13:13:17,reports,
3478,2020-08-27 07:08:17,lunch,
3478,2020-08-27 18:41:17,reports,
2009,2020-08-27 15:47:17,suppliement,
7792,2020-08-27 12:30:17,payment,
8547,2020-08-27 18:28:17,suppliement,
1002,2020-08-27 16:55:17,reports,
1279,2020-08-27 14:31:17,reports,
6588,2020-08-27 11:31:17,call,
3478,2020-08-27 15:54:17,meeting,
7792,2020-08-27 14:22:17,lunch,
1247,2020-08-27 18:59:17,call,
8547,2020-08-27 07:24:17,meeting,
3478,2020-08-27 10:38:17,lunch,
1247,2020-08-27 14:13:17,payment,
7794,2020-08-27 13:52:17,payment,
7792,2020-08-27 12:15:17,suppliement,
7792,2020-08-27 16:17:17,bathroom,
1279,2020-08-27 09:07:17,bathroom,
1247,2020-08-27 16:44:17,suppliement,
6588,2020-08-27 07:52:17,payment,
1247,2020-08-27 17:33:17,call,
7792,2020-08-27 07:21:17,bathroom,
2009,2020-08-27 09:44:17,call,
7792,2020-08-27 11:15:17,bathroom,
1002,2020-08-27 09:55:17,lunch,
1002,2020-08-27 13:15:17,meeting,
7794,2020-08-27 18:57:17,meeting,
1279,2020-08-27 13:39:17,lunch,
6588,2020-08-27 09:45:17,call,
8547,2020-08-27 15:11:17,meeting,
2009,2020-08-27 17:50:17,lunch,
2009,2020-08-27 07:47:17,reports,
7792,2020-08-27 08:07:17,lunch,
1247,2020-08-27 15:34:17,lunch,
6588,2020-08-27 13:17:17,meeting,
3478,2020-08-27 10:57:17,reports,
6588,2020-08-27 09:51:17,payment,
2009,2020-08-27 09:25:17,payment,
1002,2020-08-27 07:18:17,call,
1279,2020-08-27 16:33:17,suppliement,
7792,2020-08-27 08:37:17,payment,
7792,2020-08-27 10:13:17,meeting,
1279,2020-08-27 13:09:17,suppliement,
1279,2020-08-27 07:07:17,suppliement,
7794,2020-08-27 18:33:17,reports,
2009,2020-08-27 17:44:17,bathroom,
7794,2020-08-27 15:01:17,call,
2009,2020-08-27 18:12:17,suppliement,
1002,2020-08-27 18:14:17,payment,
7792,2020-08-27 12:22:17,lunch,
7794,2020-08-27 08:30:17,meeting,
7792,2020-08-27 11:17:17,reports,
1247,2020-08-27 14:00:17,meeting,
7794,2020-08-27 13:09:17,meeting,
1002,2020-08-27 18:22:17,call,
1279,2020-08-27 13:35:17,call,
2009,2020-08-27 15:05:17,suppliement,
3478,2020-08-27 17:11:17,bathroom,
1279,2020-08-27 08:07:17,suppliement,
7792,2020-08-27 15:34:17,suppliement,
1002,2020-08-27 16:44:17,call,
3478,2020-08-27 16:21:17,reports,
1279,2020-08-27 13:11:17,suppliement,
1002,2020-08-27 18:07:17,suppliement,
7794,2020-08-27 17:20:17,lunch,
2009,2020-08-27 15:02:17,reports,
6588,2020-08-27 16:36:17,meeting,
6588,2020-08-27 07:34:17,call,
7794,2020-08-27 08:27:17,meeting,
1002,2020-08-27 07:06:17,payment,
1279,2020-08-27 12:23:17,lunch,
7794,2020-08-27 12:08:17,suppliement,
6588,2020-08-27 18:52:17,suppliement,
3478,2020-08-27 09:44:17,suppliement,
3478,2020-08-27 14:04:17,suppliement,
6588,2020-08-27 12:40:17,meeting,
1279,2020-08-27 07:26:17,call,
6588,2020-08-27 18:39:17,payment,
7794,2020-08-27 09:06:17,call,
1247,2020-08-27 09:31:17,meeting,
1279,2020-08-27 15:35:17,reports,
6588,2020-08-27 14:14:17,lunch,
3478,2020-08-27 15:13:17,call,
7792,2020-08-27 15:53:17,suppliement,
7794,2020-08-27 14:09:17,suppliement,
8547,2020-08-27 11:22:17,reports,
2009,2020-08-27 16:41:17,suppliement,
1002,2020-08-27 16:48:17,meeting,
1002,2020-08-27 09:48:17,bathroom,
1247,2020-08-27 08:28:17,bathroom,
1279,2020-08-27 14:59:17,payment,
6588,2020-08-27 10:34:17,suppliement,
7792,2020-08-27 15:10:17,lunch,
1279,2020-08-27 10:46:17,lunch,
1279,2020-08-27 10:34:17,call,
7792,2020-08-27 08:22:17,reports,
1002,2020-08-27 11:21:17,meeting,
1279,2020-08-27 13:07:17,meeting,
1002,2020-08-27 17:47:17,lunch,
7794,2020-08-27 18:34:17,call,
1002,2020-08-27 11:12:17,reports,
1247,2020-08-27 08:45:17,lunch,
1279,2020-08-27 13:24:17,reports,
2009,2020-08-27 16:52:17,call,
1279,2020-08-27 16:34:17,lunch,
3478,2020-08-27 11:10:17,payment,
8547,2020-08-27 18:07:17,payment,
2009,2020-08-27 15:57:17,suppliement,
7792,2020-08-27 15:27:17,bathroom,
1002,2020-08-27 15:17:17,lunch,
1279,2020-08-27 08:29:17,call,
8547,2020-08-27 08:10:17,reports,
3478,2020-08-27 18:10:17,lunch,
1279,2020-08-27 08:54:17,bathroom,
1279,2020-08-27 17:01:17,bathroom,
1247,2020-08-27 18:12:17,call,
6588,2020-08-27 10:40:17,meeting,
2009,2020-08-27 10:52:17,bathroom,
7794,2020-08-27 10:00:17,suppliement,
1247,2020-08-27 09:06:17,meeting,
3478,2020-08-27 17:43:17,reports,
7794,2020-08-27 14:35:17,reports,
6588,2020-08-27 13:51:17,reports,
7794,2020-08-27 14:32:17,meeting,
1002,2020-08-27 11:30:17,reports,
1247,2020-08-27 16:48:17,payment,
7794,2020-08-27 10:00:17,lunch,
2009,2020-08-27 09:06:17,suppliement,
8547,2020-08-27 13:37:17,suppliement,
1247,2020-08-27 15:19:17,suppliement,
7792,2020-08-27 10:54:17,reports,
1002,2020-08-27 16:45:17,reports,
2009,2020-08-27 18:36:17,suppliement,
2009,2020-08-27 14:18:17,payment,
2009,2020-08-27 18:43:17,reports,
1002,2020-08-27 18:11:17,bathroom,
1279,2020-08-27 07:43:17,payment,
7794,2020-08-27 13:04:17,reports,
8547,2020-08-27 15:55:17,lunch,
6588,2020-08-27 09:10:17,lunch,
2009,2020-08-27 18:06:17,suppliement,
6588,2020-08-27 07:50:17,suppliement,
6588,2020-08-27 16:03:17,bathroom,
7794,2020-08-27 17:56:17,bathroom,
7794,2020-08-27 14:05:17,suppliement,
1247,2020-08-27 16:34:17,call,
1002,2020-08-27 10:40:17,meeting,
1247,2020-08-27 11:08:17,lunch,
1247,2020-08-27 13:22:17,call,
7792,2020-08-27 07:43:17,meeting,
6588,2020-08-27 08:33:17,call,
7792,2020-08-27 14:56:17,payment,
3478,2020-08-27 18:59:17,suppliement,
2009,2020-08-27 08:30:17,suppliement,
1279,2020-08-27 15:30:17,reports,
3478,2020-08-27 18:18:17,suppliement,
7792,2020-08-27 15:08:17,lunch,
1247,2020-08-27 18:55:17,lunch,
7792,2020-08-27 11:26:17,call,
6588,2020-08-27 09:19:17,reports,
6588,2020-08-27 08:23:17,payment,
1247,2020-08-27 07:09:17,bathroom,
1247,2020-08-27 18:54:17,meeting,
3478,2020-08-27 17:41:17,suppliement,
1247,2020-08-27 13:41:17,payment,
3478,2020-08-27 18:55:17,lunch,
7794,2020-08-27 14:59:17,lunch,
7794,2020-08-27 09:44:17,payment,
1002,2020-08-27 15:17:17,payment,
1002,2020-08-27 14:47:17,call,
1247,2020-08-27 08:00:17,suppliement,
6588,2020-08-27 07:08:17,bathroom,
2009,2020-08-27 07:50:17,suppliement,
8547,2020-08-27 10:26:17,bathroom,
7792,2020-08-27 10:13:17,meeting,
1247,2020-08-27 13:50:17,meeting,
8547,2020-08-27 15:20:17,call,
1002,2020-08-27 17:23:17,payment,
7794,2020-08-27 08:38:17,suppliement,
1279,2020-08-27 17:49:17,meeting,
3478,2020-08-27 13:49:17,meeting,
1002,2020-08-27 17:25:17,call,
7794,2020-08-27 09:42:17,payment,
1247,2020-08-27 15:47:17,suppliement,
1002,2020-08-27 15:44:17,suppliement,
7792,2020-08-27 10:43:17,lunch,
8547,2020-08-27 14:58:17,lunch,
7792,2020-08-27 09:50:17,call,
1002,2020-08-27 07:37:17,reports,
2009,2020-08-27 15:39:17,meeting,
7794,2020-08-27 11:31:17,lunch,
3478,2020-08-27 11:28:17,reports,
1279,2020-08-27 17:32:17,suppliement,
2009,2020-08-27 12:29:17,lunch,
1247,2020-08-27 09:39:17,suppliement,
7792,2020-08-27 10:58:17,bathroom,
1247,2020-08-27 10:10:17,bathroom,
1279,2020-08-27 08:15:17,meeting,
2009,2020-08-27 18:05:17,payment,
6588,2020-08-27 11:55:17,lunch,
1002,2020-08-27 13:20:17,payment,
7794,2020-08-27 08:13:17,bathroom,
6588,2020-08-27 10:37:17,reports,
7794,2020-08-27 16:34:17,lunch,
3478,2020-08-27 10:19:17,bathroom,
3478,2020-08-27 17:30:17,reports,
1002,2020-08-27 16:29:17,lunch,
6588,2020-08-27 18:52:17,payment,
7792,2020-08-27 08:23:17,bathroom,
1279,2020-08-27 12:53:17,bathroom,
1002,2020-08-27 15:57:17,call,
1247,2020-08-27 16:47:17,meeting,
1247,2020-08-27 12:40:17,suppliement,
2009,2020-08-27 07:08:17,suppliement,
7792,2020-08-27 12:37:17,lunch,
1279,2020-08-27 11:21:17,bathroom,
3478,2020-08-27 15:30:17,lunch,
6588,2020-08-27 11:36:17,meeting,
1002,2020-08-27 10:01:17,suppliement,
1002,2020-08-27 13:18:17,meeting,
7792,2020-08-27 15:03:17,suppliement,
1279,2020-08-27 16:10:17,bathroom,
1002,2020-08-27 07:58:17,suppliement,
1247,2020-08-27 16:10:17,lunch,
7792,2020-08-27 07:04:17,payment,
7792,2020-08-27 10:25:17,suppliement,
6588,2020-08-27 10:00:17,reports,
6588,2020-08-27 17:04:17,bathroom,
7792,2020-08-27 14:22:17,reports,
6588,2020-08-27 07:14:17,lunch,
2009,2020-08-27 10:00:17,meeting,
8547,2020-08-27 16:15:17,lunch,
3478,2020-08-27 12:05:17,call,
8547,2020-08-27 17:12:17,reports,
3478,2020-08-27 17:37:17,bathroom,
7794,2020-08-27 10:58:17,reports,
7792,2020-08-27 14:03:17,payment,
1247,2020-08-27 10:31:17,meeting,
3478,2020-08-27 16:22:17,lunch,
1002,2020-08-27 18:56:17,reports,
1279,2020-08-27 12:27:17,lunch,
7792,2020-08-27 08:52:17,reports,
6588,2020-08-27 14:25:17,suppliement,
1279,2020-08-27 09:32:17,call,
1247,2020-08-27 10:10:17,payment,
6588,2020-08-27 16:19:17,bathroom,
6588,2020-08-27 15:01:17,meeting,
2009,2020-08-27 17:01:17,suppliement,
8547,2020-08-27 08:26:17,bathroom,
6588,2020-08-27 14:15:17,call,
6588,2020-08-27 09:08:17,bathroom,
3478,2020-08-27 17:38:17,call,
7794,2020-08-27 08:25:17,call,
1002,2020-08-27 13:07:17,call,
1247,2020-08-27 18:09:17,bathroom,
1247,2020-08-27 16:08:17,lunch,
1002,2020-08-27 11:15:17,payment,
7794,2020-08-27 16:31:17,suppliement,
7794,2020-08-27 08:20:17,bathroom,
1279,2020-08-27 18:13:17,call,
8547,2020-08-27 10:10:17,call,
8547,2020-08-27 07:53:17,suppliement,
6588,2020-08-27 17:47:17,reports,
8547,2020-08-27 13:26:17,bathroom,
3478,2020-08-27 17:04:17,suppliement,
7792,2020-08-27 09:33:17,reports,
7794,2020-08-27 15:37:17,call,
6588,2020-08-27 16:42:17,lunch,
8547,2020-08-27 17:39:17,payment,
1002,2020-08-27 15:05:17,suppliement,
7794,2020-08-27 13:27:17,call,
3478,2020-08-27 10:01:17,meeting,
2009,2020-08-27 09:04:17,bathroom,
7794,2020-08-27 07:59:17,lunch,
2009,2020-08-27 10:02:17,meeting,
6588,2020-08-27 18:33:17,payment,
3478,2020-08-27 15:45:17,bathroom,
2009,2020-08-27 14:35:17,call,
3478,2020-08-27 18:53:17,lunch,
1279,2020-08-27 12:24:17,bathroom,
3478,2020-08-27 15:35:17,payment,
7794,2020-08-27 17:40:17,payment,
8547,2020-08-27 08:32:17,payment,
8547,2020-08-27 15:50:17,reports,
6588,2020-08-27 17:35:17,meeting,
7794,2020-08-27 18:41:17,payment,
2009,2020-08-27 16:43:17,bathroom,
3478,2020-08-27 16:49:17,suppliement,
1279,2020-08-27 13:52:17,payment,
1002,2020-08-27 14:31:17,meeting,
6588,2020-08-27 15:04:17,meeting,
2009,2020-08-27 07:06:17,reports,
2009,2020-08-27 18:25:17,suppliement,
2009,2020-08-27 18:17:17,reports,
8547,2020-08-27 08:07:17,payment,
1279,2020-08-27 17:15:17,meeting,
1002,2020-08-27 13:20:17,reports,
7792,2020-08-27 13:56:17,meeting,
7792,2020-08-27 11:03:17,payment,
2009,2020-08-27 17:37:17,reports,
2009,2020-08-27 11:18:17,payment,
1247,2020-08-27 16:28:17,lunch,
6588,2020-08-27 16:36:17,lunch,
1279,2020-08-27 18:53:17,bathroom,
3478,2020-08-27 07:08:17,reports,
6588,2020-08-27 09:33:17,payment,
1279,2020-08-27 09:31:17,payment,
2009,2020-08-27 18:28:17,suppliement,
7792,2020-08-27 16:32:17,call,
7792,2020-08-27 15:21:17,suppliement,
8547,2020-08-27 09:13:17,lunch,
1002,2020-08-27 15:22:17,call,
1247,2020-08-27 09:45:17,call,
8547,2020-08-27 17:17:17,lunch,
1247,2020-08-27 13:19:17,lunch,
7794,2020-08-27 13:15:17,meeting,
7792,2020-08-27 14:17:17,bathroom,
8547,2020-08-27 07:55:17,suppliement,
1002,2020-08-27 12:32:17,suppliement,
1279,2020-08-27 08:34:17,call,
3478,2020-08-27 18:29:17,meeting,
1002,2020-08-27 16:30:17,payment,
6588,2020-08-27 07:40:17,meeting,
6588,2020-08-27 13:44:17,reports,
1247,2020-08-27 15:03:17,lunch,
1279,2020-08-27 16:51:17,suppliement,
3478,2020-08-27 08:15:17,bathroom,
2009,2020-08-27 15:38:17,bathroom,
1247,2020-08-27 07:55:17,call,
1002,2020-08-27 13:20:17,call,
3478,2020-08-27 16:56:17,reports,
2009,2020-08-27 11:27:17,bathroom,
6588,2020-08-27 13:47:17,call,
1002,2020-08-27 07:08:17,bathroom,
7792,2020-08-27 18:07:17,call,
1002,2020-08-27 08:15:17,bathroom,
1279,2020-08-27 17:33:17,meeting,
3478,2020-08-27 13:47:17,lunch,
7794,2020-08-27 08:05:17,meeting,
7794,2020-08-27 15:58:17,meeting,
1279,2020-08-27 14:07:17,bathroom,
1002,2020-08-27 10:24:17,lunch,
2009,2020-08-27 07:41:17,suppliement,
2009,2020-08-27 10:19:17,lunch,
3478,2020-08-27 13:23:17,call,
1247,2020-08-27 17:10:17,reports,
1002,2020-08-27 13:26:17,suppliement,
7792,2020-08-27 16:12:17,payment,
6588,2020-08-27 13:42:17,call,
1279,2020-08-27 16:29:17,call,
6588,2020-08-27 07:11:17,call,
1002,2020-08-27 11:03:17,meeting,
2009,2020-08-27 13:07:17,payment,
7794,2020-08-27 17:06:17,lunch,
1002,2020-08-27 09:26:17,payment,
6588,2020-08-27 15:38:17,reports,
1279,2020-08-27 18:23:17,payment,
2009,2020-08-27 10:23:17,call,
1002,2020-08-27 17:57:17,lunch,
1247,2020-08-27 08:23:17,reports,
7792,2020-08-27 17:40:17,reports,
1279,2020-08-27 17:04:17,call,
7794,2020-08-27 16:44:17,call,
1279,2020-08-27 10:34:17,lunch,
7792,2020-08-27 14:03:17,lunch,
1002,2020-08-27 07:47:17,suppliement,
2009,2020-08-27 14:30:17,meeting,
1279,2020-08-27 09:40:17,bathroom,
1247,2020-08-27 17:18:17,payment,
6588,2020-08-27 08:25:17,call,
7794,2020-08-27 08:21:17,call,
8547,2020-08-27 12:14:17,payment,
7792,2020-08-27 10:32:17,suppliement,
3478,2020-08-27 17:24:17,lunch,
7792,2020-08-27 09:41:17,suppliement,
1279,2020-08-27 15:11:17,lunch,
8547,2020-08-27 16:04:17,suppliement,
8547,2020-08-27 12:41:17,lunch,
8547,2020-08-27 17:03:17,lunch,
2009,2020-08-27 18:09:17,meeting,
8547,2020-08-27 13:18:17,suppliement,
1247,2020-08-27 13:15:17,meeting,
1247,2020-08-27 13:18:17,call,
3478,2020-08-27 15:56:17,meeting,
1279,2020-08-27 08:40:17,payment,
8547,2020-08-27 13:37:17,reports,
7794,2020-08-27 13:24:17,bathroom,
2009,2020-08-27 07:22:17,meeting,
1002,2020-08-27 14:57:17,call,
7792,2020-08-27 16:13:17,bathroom,
6588,2020-08-27 13:05:17,bathroom,
1247,2020-08-27 10:58:17,lunch,
8547,2020-08-27 16:52:17,reports,
3478,2020-08-27 08:33:17,suppliement,
2009,2020-08-27 18:16:17,lunch,
8547,2020-08-27 10:58:17,lunch,
6588,2020-08-27 07:34:17,lunch,
8547,2020-08-27 10:49:17,meeting,
1247,2020-08-27 17:32:17,bathroom,
6588,2020-08-27 13:23:17,reports,
1279,2020-08-27 07:59:17,lunch,
7794,2020-08-27 17:46:17,lunch,
7792,2020-08-27 13:19:17,meeting,
1002,2020-08-27 11:05:17,reports,
3478,2020-08-27 18:48:17,bathroom,
1247,2020-08-27 13:24:17,lunch,
7794,2020-08-27 08:27:17,lunch,
1279,2020-08-27 16:30:17,call,
8547,2020-08-27 12:08:17,bathroom,
2009,2020-08-27 12:40:17,lunch,
2009,2020-08-27 10:47:17,reports,
7792,2020-08-27 13:54:17,payment,
7792,2020-08-27 18:40:17,meeting,
1279,2020-08-27 13:40:17,payment,
1002,2020-08-27 07:36:17,meeting,
3478,2020-08-27 18:25:17,bathroom,
1279,2020-08-27 14:39:17,payment,
7794,2020-08-27 09:21:17,call,
7794,2020-08-27 12:46:17,lunch,
7792,2020-08-27 09:20:17,reports,
7794,2020-08-27 09:45:17,bathroom,
8547,2020-08-27 13:49:17,reports,
7794,2020-08-27 15:15:17,lunch,
2009,2020-08-27 14:30:17,payment,
7794,2020-08-27 14:26:17,bathroom,
6588,2020-08-27 16:15:17,bathroom,
6588,2020-08-27 14:04:17,lunch,
1247,2020-08-27 18:20:17,reports,
7794,2020-08-27 13:03:17,reports,
1279,2020-08-27 16:36:17,call,
7792,2020-08-27 08:45:17,meeting,
1247,2020-08-27 09:41:17,bathroom,
1279,2020-08-27 10:49:17,meeting,
8547,2020-08-27 07:44:17,lunch,
1247,2020-08-27 13:57:17,call,
1247,2020-08-27 18:36:17,lunch,
1279,2020-08-27 13:42:17,reports,
1247,2020-08-27 08:27:17,meeting,
8547,2020-08-27 10:05:17,reports,
8547,2020-08-27 13:08:17,reports,
7792,2020-08-27 12:04:17,call,
1002,2020-08-27 10:54:17,meeting,
1002,2020-08-27 07:32:17,call,
1279,2020-08-27 10:36:17,call,
7792,2020-08-27 11:56:17,lunch,
6588,2020-08-27 09:41:17,lunch,
3478,2020-08-27 10:52:17,lunch,
1279,2020-08-27 11:45:17,bathroom,
6588,2020-08-27 15:26:17,meeting,
6588,2020-08-27 08:07:17,bathroom,
1247,2020-08-27 15:31:17,suppliement,
2009,2020-08-27 15:54:17,meeting,
1279,2020-08-27 08:28:17,bathroom,
2009,2020-08-27 08:37:17,suppliement,
2009,2020-08-27 08:04:17,lunch,
7792,2020-08-27 08:06:17,reports,
2009,2020-08-27 14:17:17,meeting,
1002,2020-08-27 15:11:17,bathroom,
7792,2020-08-27 16:10:17,suppliement,
1279,2020-08-27 18:32:17,meeting,
1279,2020-08-27 12:22:17,lunch,
3478,2020-08-27 09:14:17,suppliement,
1002,2020-08-27 17:00:17,bathroom,
2009,2020-08-27 08:31:17,reports,
3478,2020-08-27 14:31:17,suppliement,
1002,2020-08-27 17:27:17,lunch,
6588,2020-08-27 13:37:17,lunch,
1002,2020-08-27 13:13:17,call,
7792,2020-08-27 09:21:17,meeting,
7792,2020-08-27 15:17:17,lunch,
3478,2020-08-27 15:03:17,payment,
1279,2020-08-27 14:40:17,suppliement,
